id,company_id,uuid,direccion,tipo,serie,folio,fecha_emision,version,subtotal,descuento,total,moneda,tipo_cambio,forma_pago,metodo_pago,exportacion,lugar_expedicion,confirmacion,emisor_id,receptor_id,receptor_uso_cfdi,xml_path,pdf_path,xml_filename,xml_hash,xml_size,cancelado,fecha_cancelacion,motivo_cancelacion,estatus,metadata,created_at,updated_at,deleted_at,source
50,1,a344c21d-7eb0-2b44-b04d-546bd39b44d2,emitido,I,A,66685,2026-01-05 13:02:41,4.0,289.00,0.00,335.24,MXN,,28,PUE,01,94299,,3,33,G03,cfdis/xml/emitidos/A344C21D-7EB0-2B44-B04D-546BD39B44D2.xml,,2026/01. enero/CSO1304138Z0/a344c21d-7eb0-2b44-b04d-546bd39b44d2.xml,009edde2903030d84f7393a0fd657ba6c2d7febe0364b6bed3d2c7bc4375bc56,5234,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
51,1,4528949c-af10-a049-b8c9-14139b7c2206,emitido,I,A,66698,2026-01-05 13:24:33,4.0,2499.00,0.00,2898.84,MXN,,01,PUE,01,94299,,3,34,G03,cfdis/xml/emitidos/4528949C-AF10-A049-B8C9-14139B7C2206.xml,,2026/01. enero/CSO1304138Z0/4528949c-af10-a049-b8c9-14139b7c2206.xml,716d92003677fbd67f021f6b05cbc1630ee2a9530a0be2e4b7ea3a7deeac3dd6,5288,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
52,1,3c26dc4e-50bd-6244-a8e2-a4405d1c96cd,emitido,I,A,66710,2026-01-05 13:25:20,4.0,1649.00,0.00,1912.84,MXN,,04,PUE,01,94299,,3,35,G03,cfdis/xml/emitidos/3C26DC4E-50BD-6244-A8E2-A4405D1C96CD.xml,,2026/01. enero/CSO1304138Z0/3c26dc4e-50bd-6244-a8e2-a4405d1c96cd.xml,2ad84e8e4387a00f626cbec1d4d7b27970c9f62a1c4ab315a64b2b08cd6b21ac,5226,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
53,1,ad883677-67ce-3140-8175-60982dbd8477,emitido,I,A,66245,2026-01-05 13:42:36,4.0,529.00,0.00,613.64,MXN,,01,PUE,01,94299,,3,36,G03,cfdis/xml/emitidos/AD883677-67CE-3140-8175-60982DBD8477.xml,,2026/01. enero/CSO1304138Z0/ad883677-67ce-3140-8175-60982dbd8477.xml,d013ec5763760b8a6c5af719e41d9d3718f64706c1793e8cbe4133fe49bfc73e,5275,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
54,1,a4dace2b-5146-ac47-8e6f-22791cef656c,emitido,I,A,66714,2026-01-05 13:55:35,4.0,1649.00,0.00,1912.84,MXN,,04,PUE,01,94299,,3,37,G03,cfdis/xml/emitidos/A4DACE2B-5146-AC47-8E6F-22791CEF656C.xml,,2026/01. enero/CSO1304138Z0/a4dace2b-5146-ac47-8e6f-22791cef656c.xml,b138b8327ae88698e241effea07c9c46fe66ce970215402780da7cc08341bd75,5229,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
55,1,7e4b67ac-7ebe-a244-a0c2-699e345e254a,emitido,I,A,66711,2026-01-05 14:20:02,4.0,1649.00,0.00,1912.84,MXN,,03,PUE,01,94299,,3,38,G03,cfdis/xml/emitidos/7E4B67AC-7EBE-A244-A0C2-699E345E254A.xml,,2026/01. enero/CSO1304138Z0/7e4b67ac-7ebe-a244-a0c2-699e345e254a.xml,e5bf46b82ff995a1ef54141723ea1ad4afda545e8d5a28545e4d14c609d2439e,5276,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
56,1,b23cec67-febb-4f4f-8725-1098b4872873,emitido,I,A,66675,2026-01-05 15:09:39,4.0,1649.00,0.00,1912.84,MXN,,03,PUE,01,94299,,3,39,G03,cfdis/xml/emitidos/B23CEC67-FEBB-4F4F-8725-1098B4872873.xml,,2026/01. enero/CSO1304138Z0/b23cec67-febb-4f4f-8725-1098b4872873.xml,8809888be096f79c393ccb23d152ca57a3c009d4d805cb09a25a7d17ea164b7b,5274,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
57,1,325f5ad3-e668-e84a-a9d9-89e8345a5bac,emitido,I,A,66552,2026-01-05 15:15:11,4.0,289.00,0.00,335.24,MXN,,01,PUE,01,94299,,3,40,G03,cfdis/xml/emitidos/325F5AD3-E668-E84A-A9D9-89E8345A5BAC.xml,,2026/01. enero/CSO1304138Z0/325f5ad3-e668-e84a-a9d9-89e8345a5bac.xml,12ee49c54d73f1128709731032e63383bbb59e00784b7215a31fb43182faa4a4,5214,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
58,1,e53457d9-b0ac-d740-9d57-35fe13055214,emitido,I,A,66715,2026-01-05 15:24:43,4.0,2098.95,0.00,2434.78,MXN,,03,PUE,01,94299,,3,41,G03,cfdis/xml/emitidos/E53457D9-B0AC-D740-9D57-35FE13055214.xml,,2026/01. enero/CSO1304138Z0/e53457d9-b0ac-d740-9d57-35fe13055214.xml,04b5443393e0c8759b7b844fd15264f5ed55ffad2dec5b75c24a6184304e8fad,5246,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
59,1,bb08b770-329d-7b45-b03d-10335fda00fd,emitido,I,A,66708,2026-01-05 15:29:53,4.0,939.00,0.00,1089.24,MXN,,03,PUE,01,94299,,3,42,G03,cfdis/xml/emitidos/BB08B770-329D-7B45-B03D-10335FDA00FD.xml,,2026/01. enero/CSO1304138Z0/bb08b770-329d-7b45-b03d-10335fda00fd.xml,cd984a2a18920a4b0593eab94e405ee2919f815f72e69dc71e93fa431f044c3a,5283,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
60,1,8ed9bc5f-beec-904c-8b30-54b86076f955,emitido,P,PAGOS,42758,2026-01-05 15:32:23,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,5,CP01,cfdis/xml/emitidos/8ED9BC5F-BEEC-904C-8B30-54B86076F955.xml,,2026/01. enero/CSO1304138Z0/8ed9bc5f-beec-904c-8b30-54b86076f955.xml,4044d3bf09121c8882a1071769cf9664858ba32355ff5dca975edec8c114223b,5794,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
61,1,1b26379f-4e53-fe4f-bc61-c6b8d968f011,emitido,P,PAGOS,42759,2026-01-05 15:33:14,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,6,CP01,cfdis/xml/emitidos/1B26379F-4E53-FE4F-BC61-C6B8D968F011.xml,,2026/01. enero/CSO1304138Z0/1b26379f-4e53-fe4f-bc61-c6b8d968f011.xml,f6c280327d80c19736273ed010d5a2e9b28f1a2eb7c9d8d572d19f5640659ce9,5779,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
62,1,522cddae-cfa2-c947-b156-0eed2fe1c080,emitido,P,PAGOS,42760,2026-01-05 15:34:22,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,7,CP01,cfdis/xml/emitidos/522CDDAE-CFA2-C947-B156-0EED2FE1C080.xml,,2026/01. enero/CSO1304138Z0/522cddae-cfa2-c947-b156-0eed2fe1c080.xml,ca43d4e598ebe210a5bf2e9a1d0b673e675ff09ef5828c316915f028065ac0aa,5795,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
63,1,4224dc2d-ceb8-1740-98a4-3c8b5a46348a,emitido,P,PAGOS,42761,2026-01-05 15:35:38,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,9,CP01,cfdis/xml/emitidos/4224DC2D-CEB8-1740-98A4-3C8B5A46348A.xml,,2026/01. enero/CSO1304138Z0/4224dc2d-ceb8-1740-98a4-3c8b5a46348a.xml,ece4a8984d1a8095e4e2ec36e759dfc802dd7f5c5b84518f0a57011b064d569b,5796,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
64,1,56d47ace-c634-d74e-be7b-a497397965e1,emitido,P,PAGOS,42762,2026-01-05 15:36:49,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,10,CP01,cfdis/xml/emitidos/56D47ACE-C634-D74E-BE7B-A497397965E1.xml,,2026/01. enero/CSO1304138Z0/56d47ace-c634-d74e-be7b-a497397965e1.xml,9db95426ced2d35d774ddd683fed56c4eab8e8905789617d8b3dc5888e61dd5d,5798,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
65,1,78e6064a-4a01-8f4a-9aa2-9de7d3d8bb44,emitido,P,PAGOS,42763,2026-01-05 15:37:59,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,11,CP01,cfdis/xml/emitidos/78E6064A-4A01-8F4A-9AA2-9DE7D3D8BB44.xml,,2026/01. enero/CSO1304138Z0/78e6064a-4a01-8f4a-9aa2-9de7d3d8bb44.xml,06b48693a9c02bcc570a3b656fa93def8474510e88b776c0690dcbffef60afc4,5810,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
66,1,4a95d23f-6b08-5a48-aec9-4ceabb10770c,emitido,I,A,66722,2026-01-05 15:38:29,4.0,939.00,0.00,1089.24,MXN,,03,PUE,01,94299,,3,43,G03,cfdis/xml/emitidos/4A95D23F-6B08-5A48-AEC9-4CEABB10770C.xml,,2026/01. enero/CSO1304138Z0/4a95d23f-6b08-5a48-aec9-4ceabb10770c.xml,bec530e406b2883f30611b8b76fd572f3913a7d93b4d133621319238334929e8,5285,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
67,1,64d8fe85-b9e4-4e4b-a672-caff25a555a2,emitido,P,PAGOS,42764,2026-01-05 15:39:02,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,8,CP01,cfdis/xml/emitidos/64D8FE85-B9E4-4E4B-A672-CAFF25A555A2.xml,,2026/01. enero/CSO1304138Z0/64d8fe85-b9e4-4e4b-a672-caff25a555a2.xml,0c8161ea72f25ed252720e4768faf70944edacc4f3801a2358cc862c31dff19a,5798,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
68,1,46cd214c-bb46-9341-ae04-c7e81a8a42aa,emitido,I,A,66723,2026-01-05 15:52:51,4.0,60847.32,0.00,70582.89,MXN,,99,PPD,01,94299,,3,44,G03,cfdis/xml/emitidos/46CD214C-BB46-9341-AE04-C7E81A8A42AA.xml,,2026/01. enero/CSO1304138Z0/46cd214c-bb46-9341-ae04-c7e81a8a42aa.xml,e589663a558fdb9ed4ee2dcc206ea035a506302c38ccceb3c876ee0006c7c05e,5803,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
69,1,08308e71-85a0-49ff-84cd-9808b3b2da0c,emitido,N,2025,26,2026-01-05 16:45:53,4.0,4180.31,194.71,3985.60,MXN,,,PUE,01,94299,,3,45,CN01,cfdis/xml/emitidos/08308E71-85A0-49FF-84CD-9808B3B2DA0C.xml,,2026/01. enero/CSO1304138Z0/08308e71-85a0-49ff-84cd-9808b3b2da0c.xml,4db2c293b39e322d091d2a672cb7884ac8926f1b1bbb581b8bcfe8aea0e5b7c8,6333,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
70,1,07f7eeac-4835-4647-b2f5-c30ad602b654,emitido,N,2025,26,2026-01-05 16:45:59,4.0,5344.22,584.22,4760.00,MXN,,,PUE,01,94299,,3,46,CN01,cfdis/xml/emitidos/07F7EEAC-4835-4647-B2F5-C30AD602B654.xml,,2026/01. enero/CSO1304138Z0/07f7eeac-4835-4647-b2f5-c30ad602b654.xml,97a7768e1ef8281ec28f7433bef7a87cefe6893992178a8881152c3c85a62596,6310,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
71,1,b4f387a1-d633-4180-a330-a741a4c186bb,emitido,N,2025,26,2026-01-05 16:46:01,4.0,6564.20,826.60,5737.60,MXN,,,PUE,01,94299,,3,47,CN01,cfdis/xml/emitidos/B4F387A1-D633-4180-A330-A741A4C186BB.xml,,2026/01. enero/CSO1304138Z0/b4f387a1-d633-4180-a330-a741a4c186bb.xml,c6a11dee59776602a5cd41d82ad25b683d1f01001ce2f1079e295d42543ffeca,6310,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
72,1,eef80d6e-e78b-4029-8963-38a90f47a9ff,emitido,N,2025,26,2026-01-05 16:46:03,4.0,3903.20,0.00,3903.20,MXN,,,PUE,01,94299,,3,48,CN01,cfdis/xml/emitidos/EEF80D6E-E78B-4029-8963-38A90F47A9FF.xml,,2026/01. enero/CSO1304138Z0/eef80d6e-e78b-4029-8963-38a90f47a9ff.xml,141dd28bdb429330f356306092107a9e27fdbd7af8e92e7ab2aceb51d84f9752,5854,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
73,1,bd59f4ab-2d1b-4f89-8595-f7b1d9d2873a,emitido,N,2025,26,2026-01-05 16:46:04,4.0,3903.20,673.80,3229.40,MXN,,,PUE,01,94299,,3,49,CN01,cfdis/xml/emitidos/BD59F4AB-2D1B-4F89-8595-F7B1D9D2873A.xml,,2026/01. enero/CSO1304138Z0/bd59f4ab-2d1b-4f89-8595-f7b1d9d2873a.xml,5e04698437b7e4248182f2187f8000daa0a534d7b7c7b934861a39b936a4a359,6206,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
74,1,1ce1b566-f077-4a7b-b160-dae4b9948888,emitido,N,2025,26,2026-01-05 16:46:05,4.0,3903.20,0.00,3903.20,MXN,,,PUE,01,94299,,3,50,CN01,cfdis/xml/emitidos/1CE1B566-F077-4A7B-B160-DAE4B9948888.xml,,2026/01. enero/CSO1304138Z0/1ce1b566-f077-4a7b-b160-dae4b9948888.xml,04a323c8249e48245d0ca8441cf85c0e5a8cc72eab646e3035b0ae576d4a10c9,5858,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
75,1,91a52c6b-5bed-4139-bfc2-ac045454cf1c,emitido,N,2025,26,2026-01-05 16:46:07,4.0,5344.22,584.22,4760.00,MXN,,,PUE,01,94299,,3,51,CN01,cfdis/xml/emitidos/91A52C6B-5BED-4139-BFC2-AC045454CF1C.xml,,2026/01. enero/CSO1304138Z0/91a52c6b-5bed-4139-bfc2-ac045454cf1c.xml,9240e395df496d5f22529d182bd819d7ce11184f0e4c2edad9245cbb4c200e17,6312,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
76,1,a7649e65-360a-400f-ae53-55bae3f44c60,emitido,N,2025,26,2026-01-05 16:46:08,4.0,3903.20,0.00,3903.20,MXN,,,PUE,01,94299,,3,52,CN01,cfdis/xml/emitidos/A7649E65-360A-400F-AE53-55BAE3F44C60.xml,,2026/01. enero/CSO1304138Z0/a7649e65-360a-400f-ae53-55bae3f44c60.xml,0283cf299c6d5b83612e80b2e8fcab14f91357a734db0e69f05d1c2e42a0815c,5876,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
77,1,7e3a47a0-03c0-4db4-b420-64462e6f1231,emitido,N,2025,26,2026-01-05 16:46:09,4.0,4352.92,879.12,3473.80,MXN,,,PUE,01,94299,,3,53,CN01,cfdis/xml/emitidos/7E3A47A0-03C0-4DB4-B420-64462E6F1231.xml,,2026/01. enero/CSO1304138Z0/7e3a47a0-03c0-4db4-b420-64462e6f1231.xml,2a154bbcb2a13572f48745fc7644f4c82e71b624694287680d1c37c4336af6de,6436,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
79,1,493ddd2b-84c1-4768-8db8-2886a657632e,emitido,N,2025,26,2026-01-05 16:46:13,4.0,5344.22,583.62,4760.60,MXN,,,PUE,01,94299,,3,55,CN01,cfdis/xml/emitidos/493DDD2B-84C1-4768-8DB8-2886A657632E.xml,,2026/01. enero/CSO1304138Z0/493ddd2b-84c1-4768-8db8-2886a657632e.xml,d2d6021d48e7cafc9dca8e85949c7c6e5500b559efbe58bc2eae79389993e098,6271,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
80,1,f2aaa7ec-bc2e-4f80-8979-d56600ab5b64,emitido,N,2025,26,2026-01-05 16:46:14,4.0,3903.20,0.00,3903.20,MXN,,,PUE,01,94299,,3,56,CN01,cfdis/xml/emitidos/F2AAA7EC-BC2E-4F80-8979-D56600AB5B64.xml,,2026/01. enero/CSO1304138Z0/f2aaa7ec-bc2e-4f80-8979-d56600ab5b64.xml,008712a081e7d59ab3df9a959fb2a633e6bd12b2bd748a36b2e2d7f53a125ba0,5806,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
81,1,92880e87-7cd6-c340-a922-ff245b5b9abe,emitido,I,A,66718,2026-01-05 17:33:07,4.0,1649.00,0.00,1912.84,MXN,,01,PUE,01,94299,,3,57,G03,cfdis/xml/emitidos/92880E87-7CD6-C340-A922-FF245B5B9ABE.xml,,2026/01. enero/CSO1304138Z0/92880e87-7cd6-c340-a922-ff245b5b9abe.xml,8fcb0e6acad9f2ee3ecb87a2bba3a5eb9c485a6f99050e80ce7d76621b85cffa,5233,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
82,1,bae34d85-c9a9-0d4d-b3db-42defb36c8ef,emitido,I,A,66727,2026-01-05 18:33:45,4.0,3349.00,0.00,3884.84,MXN,,04,PUE,01,94299,,3,58,G03,cfdis/xml/emitidos/BAE34D85-C9A9-0D4D-B3DB-42DEFB36C8EF.xml,,2026/01. enero/CSO1304138Z0/bae34d85-c9a9-0d4d-b3db-42defb36c8ef.xml,e78ace1b92710640d15ef7008ff69a821e9ae0211541b78eb483dafddd7dc3c1,5235,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
83,1,f6e13801-3fdf-084c-aefb-6ea90fe4062a,emitido,P,PAGOS,42769,2026-01-06 12:16:04,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,59,CP01,cfdis/xml/emitidos/F6E13801-3FDF-084C-AEFB-6EA90FE4062A.xml,,2026/01. enero/CSO1304138Z0/f6e13801-3fdf-084c-aefb-6ea90fe4062a.xml,051ad455e3b07c7986f719a25b14c5779b492f5bafb7962cda67caad10115d37,5804,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
84,1,31268f1b-939f-7d41-9853-306b1f52a933,emitido,P,PAGOS,42767,2026-01-06 11:59:31,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,60,CP01,cfdis/xml/emitidos/31268F1B-939F-7D41-9853-306B1F52A933.xml,,2026/01. enero/CSO1304138Z0/31268f1b-939f-7d41-9853-306b1f52a933.xml,eebfce2dd38fc8fe628c9011efa07a46529c8673971fad3241a349233f4c04cb,5783,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
85,1,4ce6d973-ed75-45f4-b364-dbafb23e4e01,recibido,I,F,25119986,2026-01-07 16:50:09,4.0,1814.00,0.00,2104.24,MXN,1.000000,04,PUE,01,03200,,12,1,G03,cfdis/xml/recibidos/4CE6D973-ED75-45F4-B364-DBAFB23E4E01.xml,,2026/01. enero/APS080728RT5/4ce6d973-ed75-45f4-b364-dbafb23e4e01.xml,717565a27215cb046ddbaabcb73fb858067713a259ed39e571d443e12aa47425,5183,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
86,1,ba0be9c0-fea9-4a9f-9baa-2171bc628e6c,recibido,I,A,192,2026-01-06 10:40:08,4.0,11085.05,0.00,12858.66,MXN,,03,PUE,01,91919,,13,1,G03,cfdis/xml/recibidos/BA0BE9C0-FEA9-4A9F-9BAA-2171BC628E6C.xml,,2026/01. enero/SSC240709D22/ba0be9c0-fea9-4a9f-9baa-2171bc628e6c.xml,e8e79956b9242e0a0f1077170a9e27f1999813d28ddc85118bf640ea2dd77873,5299,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
87,1,1b7adbd5-7d9f-3145-94c3-55f6735bd137,emitido,I,A,66746,2026-01-07 09:35:20,4.0,529.00,0.00,613.64,MXN,,28,PUE,01,94299,,3,61,G03,cfdis/xml/emitidos/1B7ADBD5-7D9F-3145-94C3-55F6735BD137.xml,,2026/01. enero/CSO1304138Z0/1b7adbd5-7d9f-3145-94c3-55f6735bd137.xml,99b4124a673791b43eaf22d788cabe95d4e70e822250b39f936d9514b0f90a6b,5222,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
88,1,3660512f-b7cc-e24e-be39-08065b0e7f83,emitido,I,A,66754,2026-01-07 09:53:22,4.0,1999.00,0.00,2318.84,MXN,,03,PUE,01,94299,,3,62,G03,cfdis/xml/emitidos/3660512F-B7CC-E24E-BE39-08065B0E7F83.xml,,2026/01. enero/CSO1304138Z0/3660512f-b7cc-e24e-be39-08065b0e7f83.xml,2b9ae149fc07bc9541cfa18ec75fe78c6964ff0f192bff5c2efecb9c660f8f55,5239,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
89,1,9ac689bb-3a2f-5247-a888-1109d5085ee8,emitido,I,A,66201,2026-01-07 09:58:44,4.0,289.00,0.00,335.24,MXN,,99,PPD,01,94299,,3,63,G03,cfdis/xml/emitidos/9AC689BB-3A2F-5247-A888-1109D5085EE8.xml,,2026/01. enero/CSO1304138Z0/9ac689bb-3a2f-5247-a888-1109d5085ee8.xml,beee75110284b7a12aaf95f6d62775634838a51200379a3fa99192e977348d55,5284,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
90,1,c008477a-cd16-9e49-af34-80168275d783,emitido,P,PAGOS,42770,2026-01-07 09:59:23,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,63,CP01,cfdis/xml/emitidos/C008477A-CD16-9E49-AF34-80168275D783.xml,,2026/01. enero/CSO1304138Z0/c008477a-cd16-9e49-af34-80168275d783.xml,fa7b8edc760b8af29c0c2bd207c9b83c884f08907f577680ab9b912f325be730,5779,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
91,1,88ea61a1-08d5-e049-859b-d693ebf5e53a,emitido,I,A,66755,2026-01-07 10:03:01,4.0,3899.00,0.00,4522.84,MXN,,03,PUE,01,94299,,3,64,G03,cfdis/xml/emitidos/88EA61A1-08D5-E049-859B-D693EBF5E53A.xml,,2026/01. enero/CSO1304138Z0/88ea61a1-08d5-e049-859b-d693ebf5e53a.xml,7659c7b714d933dfcb0e4790c30c4fa962cabfe93808980fa820550bca20253b,5239,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
92,1,d5aa4023-867e-964b-abb7-0cd48c166313,emitido,P,PAGOS,42771,2026-01-07 10:59:56,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,65,CP01,cfdis/xml/emitidos/D5AA4023-867E-964B-ABB7-0CD48C166313.xml,,2026/01. enero/CSO1304138Z0/d5aa4023-867e-964b-abb7-0cd48c166313.xml,b973d846c07934388a06ee21a39e81a2778c86063f22eeef5494c18a926de3e6,5813,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
93,1,fa2a8615-5827-5b4d-baa3-ad55cec1427d,emitido,I,A,66760,2026-01-07 11:53:20,4.0,3085.89,0.00,3579.63,MXN,,03,PUE,01,94299,,3,66,G03,cfdis/xml/emitidos/FA2A8615-5827-5B4D-BAA3-AD55CEC1427D.xml,,2026/01. enero/CSO1304138Z0/fa2a8615-5827-5b4d-baa3-ad55cec1427d.xml,25d0a299907763b6cc1396ed7e7e5b0f4df83516ca79c966e0d45f235eaed669,5263,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
94,1,015599de-ae9c-1f45-a6bf-fa78cced2604,emitido,I,A,66763,2026-01-07 12:58:59,4.0,939.00,0.00,1089.24,MXN,,99,PPD,01,94299,,3,67,G03,cfdis/xml/emitidos/015599DE-AE9C-1F45-A6BF-FA78CCED2604.xml,,2026/01. enero/CSO1304138Z0/015599de-ae9c-1f45-a6bf-fa78cced2604.xml,c8b010cbb3fe3da84ff03fe2b09520ae4d79b767ecd293cf311447f6dec3cfcb,5270,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
95,1,73d87476-82db-644f-8f42-c0ba3a771c4f,emitido,I,A,66756,2026-01-07 13:48:39,4.0,1169.00,0.00,1356.04,MXN,,04,PUE,01,94299,,3,68,G03,cfdis/xml/emitidos/73D87476-82DB-644F-8F42-C0BA3A771C4F.xml,,2026/01. enero/CSO1304138Z0/73d87476-82db-644f-8f42-c0ba3a771c4f.xml,cefc52ca6a58e6481ec2e311551a57d2d7c1c58eab4fef1fae3460562e840eec,5171,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
96,1,09d0c709-848f-e74d-8bb2-a2545bf0ffed,emitido,P,PAGOS,42772,2026-01-07 16:17:44,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,69,CP01,cfdis/xml/emitidos/09D0C709-848F-E74D-8BB2-A2545BF0FFED.xml,,2026/01. enero/CSO1304138Z0/09d0c709-848f-e74d-8bb2-a2545bf0ffed.xml,69cf5636bad18e696b5b84f4bee56aa96d0e9249d4db807a565dd25c9ebc2119,5784,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
97,1,9482c8da-3da6-6049-a48f-cd819c5d5409,emitido,P,PAGOS,42773,2026-01-07 17:00:19,4.0,0.00,0.00,0.00,XXX,,,,01,94299,,3,12,CP01,cfdis/xml/emitidos/9482C8DA-3DA6-6049-A48F-CD819C5D5409.xml,,2026/01. enero/CSO1304138Z0/9482c8da-3da6-6049-a48f-cd819c5d5409.xml,152d2bf0603d6e606c55a8794697abd91c060fd550b12e44aa0eb83633cc41ff,5771,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
98,1,9ce47d9f-6841-4a4e-9dd1-4fb9df4632cb,emitido,I,A,66767,2026-01-07 17:01:02,4.0,35237.00,0.00,40874.92,MXN,,99,PPD,01,94299,,3,70,G03,cfdis/xml/emitidos/9CE47D9F-6841-4A4E-9DD1-4FB9DF4632CB.xml,,2026/01. enero/CSO1304138Z0/9ce47d9f-6841-4a4e-9dd1-4fb9df4632cb.xml,0fe0efedd887ca63aba5842cf2e7b30c55804a0178142d4de3248ba618daeb55,5815,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
99,1,3ca65dec-559a-fb44-8865-ddd0f6839b1a,emitido,I,A,66691,2026-01-07 17:38:14,4.0,17999.00,0.00,20878.84,MXN,,03,PUE,01,94299,,3,71,G03,cfdis/xml/emitidos/3CA65DEC-559A-FB44-8865-DDD0F6839B1A.xml,,2026/01. enero/CSO1304138Z0/3ca65dec-559a-fb44-8865-ddd0f6839b1a.xml,04d76cb953bafe0cdcfbff55798da4fb13e4b7d472fd828c36be022ce1c2384e,5263,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
100,1,63e11bab-d0c3-f341-9a46-3ddae79b6189,emitido,I,A,66655,2026-01-07 17:40:17,4.0,939.00,0.00,1089.24,MXN,,28,PUE,01,94299,,3,72,G03,cfdis/xml/emitidos/63E11BAB-D0C3-F341-9A46-3DDAE79B6189.xml,,2026/01. enero/CSO1304138Z0/63e11bab-d0c3-f341-9a46-3ddae79b6189.xml,cb80fc3c111cba177c9261b2ef6a767d1df8ecca9b541d4d60b37c8fb48cc4cf,5219,f,,,vigente,,2026-01-15 20:59:51,2026-01-15 20:59:51,,xml
